Company Name,Job Title,Salaries Reported,Location,,Salary/yr,,,,
LivNSense,Data Scientist,1,Frankfurt,,"410,994",32.16474783,,,
Inflexion Analytics,Data Scientist,1,Frankfurt,,"601,957",47.10967826,,,
Arcadix,Data Scientist,1,Frankfurt,,"634,675",49.67021739,,,
Algebra Software Analytics,Data Scientist,1,Frankfurt,,"1,078,947",84.43933043,,,
Vedantu,Data Scientist,1,Frankfurt,,"700,000",54.7826087,,,
Automation Anywhere,Data Scientist,1,Frankfurt,,"3,200,000",250.4347826,,,
yellow.ai,Data Scientist,1,Frankfurt,,"410,994",32.16474783,,,
IBM Interactive Experience,Data Scientist,1,Frankfurt,,"803,916",62.91516522,,,
TEKsystems,Data Scientist,1,Frankfurt,,"1,134,960",88.82295652,,,
Acalvio,Data Scientist,1,Frankfurt,,"2,442,736",191.1706435,,,
Nucleus Software Exports,Data Scientist,1,Frankfurt,,"306,968",24.02358261,,,
Genesis Group Software Developers,Data Scientist,1,Frankfurt,,"207,746",16.25838261,,,
PokerStars,Data Scientist,1,Frankfurt,,"208,801",16.34094783,,,
XYZ,Data Scientist,1,Frankfurt,,"2,676,340",209.4526957,,,
The Self Employed Association,Data Scientist,1,Frankfurt,,"342,781",26.82633913,,,
AJIO,Data Scientist,1,Frankfurt,,"15,000",1.173913043,,,
---,Data Scientist,1,Frankfurt,,"10,000",0.782608696,,,
Bounce,Data Scientist,1,Frankfurt,,"1,855,822",145.2382435,,,
Goldman Sachs,Data Scientist,1,Frankfurt,,"122,137",9.558547826,,,
Algo8.ai,Data Scientist,1,Frankfurt,,"146,564",11.47022609,,,
Saisree Engineers,Data Scientist,1,Frankfurt,,"450,000",35.2173913,,,
Xenon Automotive,Data Scientist,1,Frankfurt,,"35,424",2.772313043,,,
Wipro,Data Scientist,1,Frankfurt,,"25,662",2.008330435,,,
ALTEN,Data Scientist,1,Frankfurt,,"1,461,604",114.3864,,,
Diverse Lynx,Data Scientist,1,Frankfurt,,"1,102,652",86.29450435,,,
Hyperthink Systems,Data Scientist,1,Frankfurt,,"1,003,261",78.51607826,,,
TBM Technologies Pvt,Data Scientist,1,Frankfurt,,"502,448",39.32201739,,,
Red Hat,Data Scientist,1,Frankfurt,,"990,712",77.53398261,,,
Adobe,Data Scientist,1,Frankfurt,,"101,398",7.935495652,,,
Altimetrik,Data Scientist,1,Frankfurt,,"45,538",3.563843478,,,
Informatica,Data Scientist,1,Frankfurt,,"61,861",4.841295652,,,
Falabella,Data Scientist,1,Frankfurt,,"1,605,217",125.6256783,,,
Toastmasters International,Data Scientist,1,Frankfurt,,"818,581",64.06286087,,,
KYC Hub,Data Scientist,1,Frankfurt,,"202,796",15.8709913,,,
National Institute of Technology Karnataka,Data Scientist,1,Frankfurt,,"514,600",40.27304348,,,
Texas Instruments,Data Scientist,1,Frankfurt,,"1,176,880",92.10365217,,,
Blackstraw,Data Scientist,1,Frankfurt,,"1,000,000",78.26086957,,,
G2,Data Scientist,1,Frankfurt,,"1,605,804",125.6716174,,,
EdGe Networks,Data Scientist,1,Frankfurt,,"1,832,052",143.3779826,,,
Ultramatics,Data Scientist,1,Frankfurt,,"214,107",16.7562,,,
MResult Services,Data Scientist,1,Frankfurt,,"562,370",44.01156522,,,
Vumonic Technologies,Data Scientist,1,Frankfurt,,"10,936",0.85586087,,,
Dexler Information Solutions,Data Scientist,1,Frankfurt,,"1,687,111",132.0347739,,,
SenSight Technologies,Data Scientist,1,Frankfurt,,"14,988",1.172973913,,,
Fractal Systems,Data Scientist,1,Frankfurt,,"2,141,072",167.5621565,,,
Grofers,Data Scientist,1,Frankfurt,,"1,558,095",121.9378696,,,
Utopia,Data Scientist,1,Frankfurt,,"1,051,532",82.2938087,,,
Simple Lecture,Data Scientist,1,Frankfurt,,"502,448",39.32201739,,,
Yes Bank,Data Scientist,1,Frankfurt,,"51,632",4.040765217,,,
Yes Bank,Data Scientist,1,Frankfurt,,"100,490",7.864434783,,,
TAG Solutions,Data Scientist,1,Frankfurt,,"1,462,163",114.4301478,,,
Tesla,Data Scientist,1,Frankfurt,,"1,574,637",123.2324609,,,
UnitedHealth Group,Data Scientist,1,Frankfurt,,"27,090",2.120086957,,,
Bestintown Analytics,Data Scientist,1,Frankfurt,,"23,616",1.848208696,,,
Salim Group,Data Scientist,1,Frankfurt,,"22,495",1.760478261,,,
BRIDGEi2i,Data Scientist,1,Frankfurt,,"1,306,364",102.2371826,,,
Defence Research & Development Organisation,Data Scientist,1,Frankfurt,,"39,599",3.099052174,,,
dataZen Engineering,Data Scientist,1,Frankfurt,,"15,348",1.201147826,,,
UnitedHealthCare,Data Scientist,1,Frankfurt,,"825,425",64.59847826,,,
SelotSoft,Data Scientist,1,Frankfurt,,"1,972,136",154.3410783,,,
T-Mobile,Data Scientist,1,Frankfurt,,"1,023,226",80.07855652,,,
ICICI Bank,Data Scientist,1,Frankfurt,,"24,948",1.952452174,,,
CROPIN TECHNOLOGY SOLUTIONS,Data Scientist,1,Frankfurt,,"58,159",4.551573913,,,
Stayzilla,Data Scientist,1,Frankfurt,,"1,465,641",114.7023391,,,
BITS Pilani,Data Scientist,1,Frankfurt,,"5,742,016",449.3751652,,,
Hashworks,Data Scientist,1,Frankfurt,,"1,343,505",105.1438696,,,
Noodle.ai,Data Scientist,1,Frankfurt,,"26,763",2.094495652,,,
Citicorp Services India,Data Scientist,1,Frankfurt,,"1,083,371",84.78555652,,,
Persistent Networks,Data Scientist,1,Frankfurt,,"12,384",0.969182609,,,
Atkins,Data Scientist,1,Frankfurt,,"1,600,000",125.2173913,,,
Techstar Consulting,Data Scientist,1,Frankfurt,,"1,031,782",80.74815652,,,
Nhai,Data Scientist,1,Frankfurt,,"81,858",6.406278261,,,
The Data Team,Data Scientist,1,Frankfurt,,"646,214",50.57326957,,,
Decision Minds,Data Scientist,1,Frankfurt,,"1,822,656",142.6426435,,,
SeedOlabs,Data Scientist,1,Frankfurt,,"498,832",39.03902609,,,
Symphony Teleca,Data Scientist,1,Frankfurt,,"852,479",66.71574783,,,
Artigiani,Data Scientist,1,Frankfurt,,"716,258",56.05497391,,,
PSG College of Technology,Data Scientist,1,Frankfurt,,"1,238,138",96.89775652,,,
Opia Labs,Data Scientist,1,Frankfurt,,"2,106,848",164.8837565,,,
Midcoast Regional Redevelopment Authority,Data Scientist,1,Frankfurt,,"619,069",48.44887826,,,
Datamatics Global Services,Data Scientist,1,Frankfurt,,"337,422",26.40693913,,,
Customer Centria,Data Scientist,1,Frankfurt,,"444,272",34.76911304,,,
Raju Tech,Data Scientist,1,Frankfurt,,"600,000",46.95652174,,,
Adecco,Data Scientist,1,Frankfurt,,"1,349,689",105.6278348,,,
Rplus Analytics,Data Scientist,1,Frankfurt,,"3,808,049",298.0212261,,,
ExperienceFlow,Data Scientist,1,Frankfurt,,"711,000",55.64347826,,,
Kubric,Data Scientist,1,Frankfurt,,"1,832,052",143.3779826,,,
Praktice Ai,Data Scientist,1,Frankfurt,,"32,508",2.544104348,,,
BitLogic Software,Data Scientist,1,Frankfurt,,"400,000",31.30434783,,,
Yottaasys,Data Scientist,1,Frankfurt,,"1,472,145",115.2113478,,,
Nxtra Data,Data Scientist,1,Frankfurt,,"20,098",1.572886957,,,
Instamojo,Data Scientist,1,Frankfurt,,"3,808,049",298.0212261,,,
TheMathCompany,Data Scientist,1,Frankfurt,,"1,444,788",113.0703652,,,
IQLECT,Data Scientist,1,Frankfurt,,"11,107",0.869243478,,,
The Teaching Company,Data Scientist,1,Frankfurt,,"20,280",1.587130435,,,
qwerty12,Data Scientist,1,Frankfurt,,"1,220,411",95.51042609,,,
Institute of Engineering & Management,Data Scientist,1,Frankfurt,,"1,708,322",133.6947652,,,
National Centre for Biological Sciences,Data Scientist,1,Frankfurt,,"425,761",33.32042609,,,
Vsoft,Data Scientist,1,Frankfurt,,"464,302",36.33667826,,,
Symbiosis Institute of Computer Studies and Research,Data Scientist,1,Frankfurt,,"500,000",39.13043478,,,
TheMathCompany,Data Scientist,1,Frankfurt,,"578,857",45.30185217,,,
Alackrity Consols,Data Scientist,1,Frankfurt,,"404,424",31.65057391,,,
Neudesic,Data Scientist,1,Frankfurt,,"991,803",77.61936522,,,
Ravid & Associates,Data Scientist,1,Frankfurt,,"900,000",70.43478261,,,
Flip Robo,Data Scientist,1,Frankfurt,,"20,465",1.601608696,,,
DONE by NONE,Data Scientist,1,Frankfurt,,"51,589",4.0374,,,
KPMG,Data Scientist,1,Frankfurt,,"19,246",1.506208696,,,
SPS Commerce,Data Scientist,1,Frankfurt,,"30,000",2.347826087,,,
Mad Street Den Systems,Data Scientist,1,Frankfurt,,"672,260",52.61165217,,,
CENTURYLINK,Data Scientist,1,Frankfurt,,"1,399,929",109.5596609,,,
Educational Initiatives,Data Scientist,1,Frankfurt,,"1,307,815",102.3507391,,,
RS Software,Data Scientist,1,Frankfurt,,"621,103",48.60806087,,,
Happiest Minds Technologies,Data Scientist,1,Frankfurt,,"782,543",61.24249565,,,
Hdfc,Data Scientist,1,Frankfurt,,"41,479",3.246182609,,,
HDFC Standard Life,Data Scientist,1,Frankfurt,,"829,587",64.9242,,,
Fresher,Data Scientist,1,Frankfurt,,"50,000",3.913043478,,,
AgEye Technologies,Data Scientist,1,Frankfurt,,"518,492",40.57763478,,,
Ivanti,Data Scientist,1,Frankfurt,,"1,284,643",100.5372783,,,
Digital Trainee,Data Scientist,1,Frankfurt,,"2,034,018",159.1840174,,,
Datafoundry,Data Scientist,1,Frankfurt,,"1,158,483",90.66388696,,,
Enterprise Bot,Data Scientist,1,Frankfurt,,"1,306,364",102.2371826,,,
Navriti Technologies,Data Scientist,1,Frankfurt,,"21,813",1.707104348,,,
ABCDEF,Data Scientist,1,Frankfurt,,"455,555",35.65213043,,,
Artefact,Data Scientist,1,Frankfurt,,"1,031,782",80.74815652,,,
Toptal,Data Scientist,1,Frankfurt,,"1,500",0.117391304,,,
Altisource,Data Scientist,1,Frankfurt,,"1,321,256",103.4026435,,,
XYX (UK),Data Scientist,1,Frankfurt,,"800,000",62.60869565,,,
Atlassian,Data Scientist,1,Frankfurt,,"2,200,000",172.173913,,,
SunEdison,Data Scientist,1,Frankfurt,,"1,637,162",128.1257217,,,
Fellowship.AI,Data Scientist,1,Frankfurt,,"3,115,175",243.7963043,,,
Sonasoft,Data Scientist,1,Frankfurt,,"1,348,080",105.501913,,,
Manthan Studio,Data Scientist,1,Frankfurt,,"1,051,532",82.2938087,,,
INEOS,Data Scientist,1,Frankfurt,,"400,000",31.30434783,,,
Trell,Data Scientist,1,Frankfurt,,"160,580",12.56713043,,,
Equifax,Data Scientist,1,Frankfurt,,"1,031,782",80.74815652,,,
Fresherworld.com,Data Scientist,1,Frankfurt,,"513,743",40.20597391,,,
Maybank,Data Scientist,1,Frankfurt,,"1,490,281",116.630687,,,
[24]7.ai,Data Scientist,1,Frankfurt,,"85,643",6.702495652,,,
Data Sutram,Data Scientist,1,Frankfurt,,"588,795",46.0796087,,,
Tableau Software,Data Scientist,1,Frankfurt,,"1,070,536",83.78107826,,,
ABC Consultants,Data Scientist,1,Frankfurt,,"4,282,144",335.124313,,,
Abbott,Data Scientist,1,Frankfurt,,"1,124,740",88.02313043,,,
Innoviti,Data Scientist,1,Frankfurt,,"22,495",1.760478261,,,
QUILT.AI,Data Scientist,1,Frankfurt,,"1,381,355",108.1060435,,,
Firstsource Solutions,Data Scientist,1,Frankfurt,,"1,534,839",120.1178348,,,
dhiOmics Analytics Solutions,Data Scientist,1,Frankfurt,,"328,796",25.73186087,,,
Genpact,Data Scientist,1,Frankfurt,,"62,219",4.869313043,,,
Crediwatch,Data Scientist,1,Frankfurt,,"100,326",7.8516,,,
Inspirisys Solutions Limited,Data Scientist,1,Frankfurt,,"519,365",40.64595652,,,
Maybank,Data Scientist,1,Frankfurt,,"56,606",4.430034783,,,
Infosys,Data Scientist,1,Frankfurt,,"200,979",15.7287913,,,
Saman Mohit,Data Scientist,1,Frankfurt,,"51,589",4.0374,,,
KibbCom,Data Scientist,1,Frankfurt,,"35,000",2.739130435,,,
Proven Consult,Data Scientist,1,Frankfurt,,"772,648",60.46810435,,,
Fragma Data Systems,Data Scientist,1,Frankfurt,,"501,630",39.258,,,
Bounce,Data Scientist,1,Frankfurt,,"32,808",2.567582609,,,
360DigiTMG,Data Scientist,1,Frankfurt,,"359,620",28.14417391,,,
Litmus World,Data Scientist,1,Frankfurt,,"1,238,390",96.91747826,,,
GyanSys,Data Scientist,1,Frankfurt,,"1,825,160",142.8386087,,,
Goldman Sachs,Data Scientist,1,Frankfurt,,"3,500,000",273.9130435,,,
Boston Consulting Group,Data Scientist,1,Frankfurt,,"872,604",68.29074783,,,
NaviRisk Consulting,Data Scientist,1,Frankfurt,,"580,150",45.40304348,,,
GoodWorkLabs Services,Data Scientist,1,Frankfurt,,"1,124,063",87.97014783,,,
Tech Systems,Data Scientist,1,Frankfurt,,"975,232",76.32250435,,,
LendingKart,Data Scientist,1,Frankfurt,,"1,150,000",90,,,
BioXcel Corporation,Data Scientist,1,Frankfurt,,"727,111",56.90433913,,,
SellerApp,Data Scientist,1,Frankfurt,,"511,613",40.03927826,,,
SAP,Data Scientist,1,Frankfurt,,"1,200,000",93.91304348,,,
K-Arogia Advisory Services,Data Scientist,1,Frankfurt,,"26,122",2.044330435,,,
Group IMD,Data Scientist,1,Frankfurt,,"1,221,368",95.58532174,,,
AAP,Data Scientist,1,Frankfurt,,"321,161",25.13433913,,,
Lumen,Data Scientist,1,Frankfurt,,"2,903,556",227.2348174,,,
Autodesk,Data Scientist,1,Frankfurt,,"1,868,000",146.1913043,,,
St. John’s Research Institute,Data Scientist,1,Frankfurt,,"50,000",3.913043478,,,
Sravathi Advance Process Technologies,Data Scientist,1,Frankfurt,,"30,418",2.38053913,,,
Shssns,Data Scientist,1,Frankfurt,,"502,448",39.32201739,,,
CSS Corporation,Data Scientist,1,Frankfurt,,"1,709,915",133.8194348,,,
Pegasystems,Data Scientist,1,Frankfurt,,"1,198,038",93.75949565,,,
Flutura,Data Scientist,1,Frankfurt,,"1,103,782",86.38293913,,,
Tata Elxsi,Data Scientist,1,Frankfurt,,"950,636",74.3976,,,
Gainsight,Data Scientist,1,Frankfurt,,"1,300,000",101.7391304,,,
Credit Saison India,Data Scientist,1,Frankfurt,,"2,332,149",182.5160087,,,
Sourav Besra,Data Scientist,1,Frankfurt,,"10,000",0.782608696,,,
HDFC ERGO Health Insurance,Data Scientist,1,Frankfurt,,"500,000",39.13043478,,,
Voice Data Solutions,Data Scientist,1,Frankfurt,,"2,046,452",160.157113,,,
AXA GO Business Operations,Data Scientist,1,Frankfurt,,"1,477,340",115.617913,,,
CSC,Data Scientist,1,Frankfurt,,"1,043,598",81.67288696,,,
Ugam,Data Scientist,1,Frankfurt,,"2,141,072",167.5621565,,,
BigHaat,Data Scientist,1,Frankfurt,,"15,049",1.177747826,,,
SKF,Data Scientist,1,Frankfurt,,"829,587",64.9242,,,
Rubixe,Data Scientist,1,Frankfurt,,"35,000",2.739130435,,,
Silicon Valley Bank,Data Scientist,1,Frankfurt,,"226,047",17.69063478,,,
NNT Corp.,Data Scientist,1,Frankfurt,,"1,700,000",133.0434783,,,
Congregation Brit Shalom,Data Scientist,1,Frankfurt,,"619,069",48.44887826,,,
Prometheus Group,Data Scientist,1,Frankfurt,,"2,000,000",156.5217391,,,
Aashish sharma,Data Scientist,1,Frankfurt,,"1,225,579",95.91487826,,,
LinkedIn,Data Scientist,1,Frankfurt,,"54,962",4.301373913,,,
Datalicious,Data Scientist,1,Frankfurt,,"1,621,204",126.8768348,,,
Quinbay,Data Scientist,1,Frankfurt,,"304,193",23.8064087,,,
Bajaj Finance,Data Scientist,1,Frankfurt,,"1,637,162",128.1257217,,,
VINAYA KUMAR,Data Scientist,1,Frankfurt,,"800,000",62.60869565,,,
Real Time Signals,Data Scientist,1,Frankfurt,,"344,648",26.97245217,,,
Zealeers Technologies,Data Scientist,1,Frankfurt,,"963,482",75.40293913,,,
Alliance Data,Data Scientist,1,Frankfurt,,"35,306",2.763078261,,,
Lava International,Data Scientist,1,Frankfurt,,"641,727",50.22211304,,,
Impact Analytics,Data Scientist,1,Frankfurt,,"25,662",2.008330435,,,
NetApp,Data Scientist,1,Frankfurt,,"1,000,000",78.26086957,,,
Anheuser-Busch InBev,Data Scientist,1,Frankfurt,,"1,124,740",88.02313043,,,
Siemens,Data Scientist,1,Frankfurt,,"41,271",3.229904348,,,
Microland,Data Scientist,1,Frankfurt,,"3,070,054",240.2650957,,,
Rubixe,Data Scientist,1,Frankfurt,,"30,953",2.422408696,,,
Piramal Enterprises,Data Scientist,1,Frankfurt,,"1,430,000",111.9130435,,,
Synopsys,Data Scientist,1,Frankfurt,,"382,412",29.92789565,,,
Kukun enterprise,Data Scientist,1,Frankfurt,,"1,558,095",121.9378696,,,
Sahaj Software Solutions,Data Scientist,1,Frankfurt,,"904,403",70.77936522,,,
AnalytixLabs,Data Scientist,1,Frankfurt,,"43,081",3.371556522,,,
SM NetServ Technologies,Data Scientist,1,Frankfurt,,"600,000",46.95652174,,,
Colt Technology Services,Data Scientist,1,Frankfurt,,"1,000,000",78.26086957,,,
Walmart Global Tech,Data Scientist,1,Frankfurt,,"56,237",4.401156522,,,
Global Talent Pool,Data Scientist,1,Frankfurt,,"1,980,492",154.9950261,,,
Société Générale,Data Scientist,1,Frankfurt,,"9,568,943",748.8738,,,
R.S. Agarwal & Associates,Data Scientist,1,Frankfurt,,"56,237",4.401156522,,,
Digité,Data Scientist,1,Frankfurt,,"20,740",1.623130435,,,
HWI,Data Scientist,1,Frankfurt,,"1,687,111",132.0347739,,,
Corvi LED Light,Data Scientist,1,Frankfurt,,"51,849",4.057747826,,,
Naveen Engineering,Data Scientist,1,Frankfurt,,"10,318",0.807495652,,,
NCBS,Data Scientist,1,Frankfurt,,"425,761",33.32042609,,,
Coursera,Data Scientist,1,Frankfurt,,100,0.007826087,,,
Rubicon Red,Data Scientist,1,Frankfurt,,"46,750",3.658695652,,,
Arjun Kappor,Data Scientist,1,Frankfurt,,"675,000",52.82608696,,,
Brisk Technologies,Data Scientist,1,Frankfurt,,"802,609",62.81287826,,,
MiQ,Data Scientist,1,Frankfurt,,"674,802",52.8105913,,,
Eat Local Eat Natural,Data Scientist,1,Frankfurt,,"26,763",2.094495652,,,
Nityo Infotech,Data Scientist,1,Frankfurt,,"401,958",31.45758261,,,
Analysts,Data Scientist,1,Frankfurt,,"830,984",65.03353043,,,
Attra,Data Scientist,1,Frankfurt,,"2,700,000",211.3043478,,,
Zopper,Data Scientist,1,Frankfurt,,"2,360,899",184.7660087,,,
Innodatatics,Data Scientist,1,Frankfurt,,"845,000",66.13043478,,,
myGate,Data Scientist,1,Frankfurt,,"1,343,505",105.1438696,,,
Jaitra,Data Scientist,1,Frankfurt,,"1,517,028",118.7239304,,,
SLK Group,Data Scientist,1,Frankfurt,,"259,682",20.32293913,,,
CAP FORCE,Data Scientist,1,Frankfurt,,"18,697",1.463243478,,,
Darashaw Consultants,Data Scientist,1,Frankfurt,,"208,977",16.35472174,,,
Tapzo,Data Scientist,1,Frankfurt,,"26,230",2.052782609,,,
Synopsys,Data Scientist,1,Frankfurt,,"30,000",2.347826087,,,
Kapil IT Solutions,Data Scientist,1,Frankfurt,,"206,356",16.1496,,,
LatentView Analytics,Data Scientist,1,Frankfurt,,"462,369",36.1854,,,
Ocwen Financial,Data Scientist,1,Frankfurt,,"1,221,368",95.58532174,,,
K & K Technical Group,Data Scientist,1,Frankfurt,,"212,940",16.66486957,,,
Cornerstone OnDemand,Data Scientist,1,Frankfurt,,"1,883,009",147.3659217,,,
American Language Communication Center,Data Scientist,1,Frankfurt,,"1,013,978",79.3548,,,
TerraBlue XT,Data Scientist,1,Frankfurt,,"421,370",32.97678261,,,
Kabbage,Data Scientist,1,Frankfurt,,"404,907",31.68837391,,,
GetMyUni,Data Scientist,1,Frankfurt,,"856,429",67.02487826,,,
Nones,Data Scientist,1,Frankfurt,,"100,000",7.826086957,,,
EMPLOYERS,Data Scientist,1,Frankfurt,,"1,238,138",96.89775652,,,
Pluto7,Data Scientist,1,Frankfurt,,"49,235",3.853173913,,,
shruti pateriya,Data Scientist,1,Frankfurt,,"51,849",4.057747826,,,
Infinite Computer Solutions,Data Scientist,1,Frankfurt,,"1,673,063",130.9353652,,,
TVM Infotech,Data Scientist,1,Frankfurt,,"20,584",1.610921739,,,
Impact Analytics,Data Scientist,1,Frankfurt,,"850,169",66.53496522,,,
Crytonix Solutions,Data Scientist,1,Frankfurt,,"500,000",39.13043478,,,
Motorola Solutions,Data Scientist,1,Frankfurt,,"1,451,778",113.6174087,,,
TCS e-Serve International,Data Scientist,1,Frankfurt,,"1,163,669",91.06974783,,,
Admit.me,Data Scientist,1,Frankfurt,,"1,973,587",154.4546348,,,
Envestnet,Data Scientist,1,Frankfurt,,"1,566,004",122.5568348,,,
ExcelR,Data Scientist,1,Frankfurt,,"370,468",28.99314783,,,
Digité,Data Scientist,1,Frankfurt,,"811,180",63.48365217,,,
REACH Technologies,Data Scientist,1,Frankfurt,,"11,247",0.8802,,,
Enquero,Data Scientist,1,Frankfurt,,"1,029,200",80.54608696,,,
KPMG,Data Scientist,1,Frankfurt,,"1,622,364",126.9676174,,,
CrowdANALYTIX,Data Scientist,1,Frankfurt,,"750,000",58.69565217,,,
The Alacer Group,Data Scientist,1,Frankfurt,,"1,558,095",121.9378696,,,
Yodlee,Data Scientist,1,Frankfurt,,"39,366",3.080817391,,,
The General,Data Scientist,1,Frankfurt,,"1,000,000",78.26086957,,,
Cerulean Information Technology,Data Scientist,1,Frankfurt,,"1,027,486",80.41194783,,,
Srijan Technologies,Data Scientist,1,Frankfurt,,"1,029,200",80.54608696,,,
Google,Data Scientist,1,Frankfurt,,"5,000,000",391.3043478,,,
Rajat Minerals,Data Scientist,1,Frankfurt,,"371,441",29.06929565,,,
Sanjay Ghodawat Group of Institutions,Data Scientist,1,Frankfurt,,"550,000",43.04347826,,,
TeamLease Staffing Solutions,Data Scientist,1,Frankfurt,,"506,989",39.6774,,,
Jarvis Technology & Strategy Consulting,Data Scientist,1,Frankfurt,,"1,253,863",98.1284087,,,
TELiBrahma,Data Scientist,1,Frankfurt,,"53,527",4.189069565,,,
IDK,Data Scientist,1,Frankfurt,,"602,937",47.18637391,,,
HTC Global Services,Data Scientist,1,Frankfurt,,"800,000",62.60869565,,,
BizViz Technologies,Data Scientist,1,Frankfurt,,"341,748",26.74549565,,,
CAPA - Centre for Aviation,Data Scientist,1,Frankfurt,,"5,995,002",469.1740696,,,
CoffeeBeans Consulting,Data Scientist,1,Frankfurt,,"668,498",52.31723478,,,
Neewee,Data Scientist,1,Frankfurt,,"15,438",1.208191304,,,
Aegis,Data Scientist,1,Frankfurt,,"360,220",28.19113043,,,
RDA Labs,Data Scientist,1,Frankfurt,,"1,994,432",156.0859826,,,
iNurture Education Solutions,Data Scientist,1,Frankfurt,,"15,210",1.190347826,,,
IBM,Data Scientist,1,Frankfurt,,"1,203,913",94.21927826,,,
GE,Data Scientist,1,Frankfurt,,"488,541",38.23364348,,,
Nagendran & Co,Data Scientist,1,Frankfurt,,"601,957",47.10967826,,,
Avian Acquisition,Data Scientist,1,Frankfurt,,"1,391,697",108.9154174,,,
NIT Jalandhar,Data Scientist,1,Frankfurt,,"40,000",3.130434783,,,
Indecomm Global Services,Data Scientist,1,Frankfurt,,"1,498,750",117.2934783,,,
Scalein,Data Scientist,1,Frankfurt,,"1,498,750",117.2934783,,,
Ritwik IT Services,Data Scientist,1,Frankfurt,,"722,247",56.52367826,,,
DBS Bank,Data Scientist,1,Frankfurt,,"1,558,095",121.9378696,,,
Wells Fargo,Data Scientist,1,Frankfurt,,"1,832,052",143.3779826,,,
Fiverr Inc.,Data Scientist,1,Frankfurt,,"30,419",2.380617391,,,
BuddhiMed Technologies,Data Scientist,1,Frankfurt,,"1,298,412",101.6148522,,,
Infosys,Data Scientist,1,Frankfurt,,"11,613",0.908843478,,,
